timestamp,dt,position,velocity,eror,normalized_error,derivative,integral,pid,pwm
6008296,0.002000,14.4240,26.078279,23.92,0.0664,0.1042,0.0972,0.2679,1553
6018300,0.002001,14.5559,26.136194,23.86,0.0663,0.1772,0.0979,0.2687,1553
6028300,0.002000,14.6879,27.550358,22.45,0.0624,-0.5109,0.0985,0.2392,1547
6038303,0.002000,14.8213,27.552710,22.45,0.0624,-0.4143,0.0992,0.2411,1548
6048305,0.002000,14.9548,27.551830,22.45,0.0624,-0.3973,0.0998,0.2415,1548
6058305,0.002000,15.0867,26.079662,23.92,0.0664,0.2188,0.1005,0.2702,1554
6068306,0.002001,15.2186,26.080542,23.92,0.0664,0.1719,0.1011,0.2692,1553
6078309,0.002001,15.3490,26.078184,23.92,0.0664,0.0289,0.1018,0.2664,1553
6088311,0.002000,15.4794,26.078184,23.92,0.0664,0.0046,0.1025,0.2659,1553
6098311,0.002000,15.6113,26.137108,23.86,0.0663,0.1601,0.1031,0.2683,1553
6108311,0.002000,15.7432,27.550354,22.45,0.0624,-0.5807,0.1038,0.2378,1547
6118311,0.002000,15.8736,26.077305,23.92,0.0665,0.0526,0.1045,0.2669,1553
6128311,0.002000,16.0056,26.080542,23.92,0.0664,0.1438,0.1051,0.2686,1553
6138311,0.002000,16.1375,26.136158,23.86,0.0663,0.1842,0.1058,0.2688,1553
6148312,0.002001,16.2709,26.079103,23.92,0.0664,0.1032,0.1064,0.2679,1553
6158314,0.002000,16.4044,26.079630,23.92,0.0664,0.2198,0.1071,0.2702,1554
6168314,0.002000,16.5378,27.610159,22.39,0.0622,-0.3505,0.1077,0.2418,1548
6178315,0.002001,16.6698,26.136158,23.86,0.0663,0.2568,0.1084,0.2703,1554
6188315,0.002000,16.8017,26.081455,23.92,0.0664,0.1837,0.1090,0.2694,1553
6198318,0.002000,16.9321,26.079100,23.92,0.0664,0.0305,0.1097,0.2664,1553
6208320,0.002000,17.0625,26.079100,23.92,0.0664,0.0046,0.1103,0.2659,1553
6218320,0.002000,17.1944,26.136229,23.86,0.0663,0.1606,0.1110,0.2684,1553
6228320,0.002000,17.3263,27.549438,22.45,0.0624,-0.5802,0.1117,0.2378,1547
6238320,0.002000,17.4567,26.077269,23.92,0.0665,0.0526,0.1123,0.2669,1553
6248321,0.002000,17.5886,26.079193,23.92,0.0664,0.1037,0.1130,0.2679,1553
6258326,0.002001,17.7205,26.136229,23.86,0.0663,0.1772,0.1136,0.2687,1553
6268326,0.002000,17.8540,26.077362,23.92,0.0665,0.1315,0.1143,0.2684,1553
6278326,0.002000,17.9875,26.079700,23.92,0.0664,0.2245,0.1149,0.2703,1554
6288326,0.002000,18.1209,27.553629,22.45,0.0624,-0.3739,0.1156,0.2419,1548
6298326,0.002000,18.2528,26.136229,23.86,0.0663,0.2472,0.1162,0.2701,1554
6308326,0.002000,18.3848,26.079626,23.92,0.0664,0.1829,0.1169,0.2694,1553
6318326,0.002000,18.5167,26.079533,23.92,0.0664,0.0708,0.1176,0.2672,1553
6328326,0.002000,18.6455,26.077269,23.92,0.0665,0.0122,0.1182,0.2661,1553
6338329,0.002000,18.7775,26.081455,23.92,0.0664,0.1366,0.1189,0.2685,1553
6348329,0.002000,18.9109,26.079697,23.92,0.0664,0.1588,0.1195,0.2690,1553
6358331,0.002000,19.0413,26.077362,23.92,0.0665,0.1226,0.1202,0.2683,1553
6368334,0.002001,19.1732,24.663988,25.34,0.0704,0.7932,0.1209,0.2974,1559
6378337,0.002000,19.3051,26.136232,23.86,0.0663,0.2161,0.1215,0.2695,1553
6388337,0.002000,19.4386,26.079626,23.92,0.0664,0.1777,0.1222,0.2693,1553
6398337,0.002000,19.5721,26.081459,23.92,0.0664,0.2316,0.1228,0.2704,1554
6408337,0.002000,19.7055,26.136162,23.86,0.0663,0.2659,0.1235,0.2705,1554
6418340,0.002001,19.8374,26.079103,23.92,0.0664,0.1169,0.1241,0.2681,1553
6428341,0.002000,19.9678,26.077345,23.92,0.0665,0.0870,0.1248,0.2675,1553
6438341,0.002000,20.0998,26.077341,23.92,0.0665,0.0148,0.1254,0.2661,1553
6448341,0.002000,20.2286,26.077271,23.92,0.0665,0.0027,0.1261,0.2659,1553
6458342,0.002001,20.3605,26.077362,23.92,0.0665,0.0961,0.1267,0.2677,1553
6468345,0.002000,20.4940,26.081455,23.92,0.0664,0.1507,0.1274,0.2688,1553
6478348,0.002000,20.6244,26.077345,23.92,0.0665,0.0929,0.1281,0.2677,1553
6488350,0.002001,20.7563,26.079626,23.92,0.0664,0.1509,0.1287,0.2688,1553
6498352,0.002001,20.8882,26.136156,23.86,0.0663,0.1851,0.1294,0.2689,1553
6508355,0.002001,21.0217,27.549604,22.45,0.0624,-0.4802,0.1300,0.2398,1547
6518355,0.002000,21.1551,26.077362,23.92,0.0665,0.1649,0.1307,0.2691,1553
6528356,0.002000,21.2886,26.136326,23.86,0.0663,0.3500,0.1313,0.2722,1554
6538357,0.002000,21.4205,26.079624,23.92,0.0664,0.2002,0.1320,0.2698,1553
6548359,0.002000,21.5524,26.077436,23.92,0.0665,0.1297,0.1326,0.2684,1553
6558360,0.002001,21.6828,26.077341,23.92,0.0665,0.0220,0.1333,0.2662,1553
6568361,0.002000,21.8132,26.077341,23.92,0.0665,0.0039,0.1340,0.2659,1553
6578362,0.002000,21.9451,26.077362,23.92,0.0665,0.0964,0.1346,0.2677,1553
6588364,0.002001,22.0771,26.079624,23.92,0.0664,0.1514,0.1353,0.2688,1553
6598366,0.002001,22.2090,27.551268,22.45,0.0624,-0.5881,0.1359,0.2377,1547
6608367,0.002001,22.3409,26.077341,23.92,0.0665,0.0514,0.1366,0.2668,1553
6618367,0.002000,22.4728,26.136250,23.86,0.0663,0.2638,0.1372,0.2704,1554
6628367,0.002000,22.6047,26.136229,23.86,0.0663,0.2101,0.1379,0.2694,1553
6638370,0.002001,22.7397,26.079630,23.92,0.0664,0.2435,0.1385,0.2707,1554
6648370,0.002000,22.8732,26.079700,23.92,0.0664,0.2436,0.1392,0.2707,1554
6658370,0.002000,23.0051,26.077274,23.92,0.0665,0.1083,0.1398,0.2680,1553
6668372,0.002000,23.1355,26.077272,23.92,0.0665,0.0852,0.1405,0.2675,1553
6678373,0.002001,23.2674,26.020737,23.98,0.0666,-0.0099,0.1412,0.2662,1553
6688374,0.002000,23.3978,27.551268,22.45,0.0624,-0.6215,0.1418,0.2370,1547
6698375,0.002001,23.5282,26.077341,23.92,0.0665,0.0459,0.1425,0.2667,1553
6708377,0.002000,23.6617,27.549440,22.45,0.0624,-0.5386,0.1431,0.2387,1547
6718378,0.002000,23.7920,26.077269,23.92,0.0665,0.0595,0.1438,0.2670,1553
6728378,0.002000,23.9240,26.077436,23.92,0.0665,0.1059,0.1445,0.2679,1553
6738381,0.002000,24.0559,26.079626,23.92,0.0664,0.1532,0.1451,0.2688,1553
6748385,0.002001,24.1893,27.551361,22.45,0.0624,-0.4922,0.1458,0.2396,1547
6758385,0.002000,24.3228,27.549444,22.45,0.0624,-0.4789,0.1464,0.2399,1547
6768385,0.002000,24.4563,26.136322,23.86,0.0663,0.3248,0.1471,0.2716,1554
6778387,0.002000,24.5882,26.136229,23.86,0.0663,0.2203,0.1477,0.2696,1553
6788388,0.002000,24.7186,26.077271,23.92,0.0665,0.0432,0.1484,0.2667,1553
6798389,0.002001,24.8490,26.077269,23.92,0.0665,0.0074,0.1490,0.2660,1553
6808392,0.002001,24.9809,26.077269,23.92,0.0665,0.0014,0.1497,0.2658,1553
6818396,0.002000,25.1113,26.079103,23.92,0.0664,0.0665,0.1504,0.2671,1553
6828396,0.002000,25.2447,26.077436,23.92,0.0665,0.1071,0.1510,0.2679,1553
6838396,0.002000,25.3751,26.136229,23.86,0.0663,0.1777,0.1517,0.2687,1553
6848396,0.002000,25.5070,26.077269,23.92,0.0665,0.0360,0.1523,0.2665,1553
6858396,0.002000,25.6390,26.079700,23.92,0.0664,0.2085,0.1530,0.2700,1553
6868396,0.002000,25.7724,27.549534,22.45,0.0624,-0.4824,0.1536,0.2398,1547
6878396,0.002000,25.9059,26.136232,23.86,0.0663,0.2956,0.1543,0.2711,1554
6888396,0.002000,26.0393,26.136160,23.86,0.0663,0.2822,0.1549,0.2708,1554
6898396,0.002000,26.1728,26.079697,23.92,0.0664,0.1889,0.1556,0.2696,1553
6908396,0.002000,26.3016,26.077341,23.92,0.0665,0.0322,0.1562,0.2665,1553
6918396,0.002000,26.4336,26.018478,23.98,0.0666,-0.0583,0.1569,0.2653,1553
6928396,0.002000,26.5639,27.549509,22.45,0.0624,-0.6290,0.1576,0.2369,1547
6938396,0.002000,26.6959,26.077269,23.92,0.0665,0.0444,0.1582,0.2667,1553
6948396,0.002000,26.8278,26.079103,23.92,0.0664,0.0737,0.1589,0.2673,1553
6958396,0.002000,26.9597,26.077436,23.92,0.0665,0.1084,0.1595,0.2680,1553
6968396,0.002000,27.0901,27.547249,22.45,0.0624,-0.6346,0.1602,0.2368,1547
6978396,0.002000,27.2220,26.077362,23.92,0.0665,0.1388,0.1609,0.2686,1553
6988396,0.002000,27.3555,27.549604,22.45,0.0624,-0.4942,0.1615,0.2396,1547
6998396,0.002000,27.4889,27.551271,22.45,0.0624,-0.4802,0.1622,0.2398,1547
7008397,0.002000,27.6224,26.136322,23.86,0.0663,0.3247,0.1628,0.2716,1554
7018398,0.002000,27.7543,26.136156,23.86,0.0663,0.2202,0.1635,0.2696,1553
7028400,0.002000,27.8862,26.077269,23.92,0.0665,0.0431,0.1641,0.2667,1553
7038402,0.002000,28.0166,24.605177,25.39,0.0705,0.6879,0.1648,0.2959,1559
7048404,0.002000,28.1485,26.077345,23.92,0.0665,0.0328,0.1654,0.2665,1553
7058404,0.002000,28.2789,27.549509,22.45,0.0624,-0.6077,0.1661,0.2373,1547
7068404,0.002000,28.4109,26.079624,23.92,0.0664,0.1831,0.1668,0.2694,1553
7078408,0.002001,28.5428,26.136229,23.86,0.0663,0.1907,0.1674,0.2690,1553
7088409,0.002000,28.6732,26.077341,23.92,0.0665,0.0383,0.1681,0.2666,1553
7098411,0.002000,28.8066,27.549442,22.45,0.0624,-0.5399,0.1687,0.2387,1547
7108412,0.002000,28.9401,27.553623,22.45,0.0624,-0.4197,0.1694,0.2410,1548
7118414,0.002000,29.0735,27.551796,22.45,0.0624,-0.3982,0.1700,0.2415,1548
7128417,0.002000,29.2055,26.077436,23.92,0.0665,0.1791,0.1707,0.2694,1553
7138418,0.002000,29.3389,26.077366,23.92,0.0665,0.1259,0.1713,0.2683,1553
7148418,0.002000,29.4693,26.077271,23.92,0.0665,0.0213,0.1720,0.2662,1553
7158419,0.002000,29.5997,27.490553,22.51,0.0625,-0.7023,0.1726,0.2361,1547
7168422,0.002000,29.7301,26.079620,23.92,0.0664,0.0943,0.1733,0.2677,1553
7178423,0.002000,29.8620,27.551268,22.45,0.0624,-0.5980,0.1740,0.2375,1547
7188426,0.002000,29.9939,26.079628,23.92,0.0664,0.1850,0.1746,0.2695,1553
7198428,0.002000,30.1258,27.549437,22.45,0.0624,-0.5820,0.1753,0.2378,1547
7208428,0.002000,30.2578,26.079531,23.92,0.0664,0.0918,0.1759,0.2676,1553
7218431,0.002001,30.3897,27.549513,22.45,0.0624,-0.5302,0.1766,0.2388,1547
7228432,0.002000,30.5232,27.553627,22.45,0.0624,-0.4180,0.1772,0.2410,1548
7238432,0.002000,30.6566,27.551865,22.45,0.0624,-0.3979,0.1779,0.2415,1548
7248434,0.002000,30.7885,26.077362,23.92,0.0665,0.1790,0.1785,0.2694,1553
7258434,0.002000,30.9220,26.077436,23.92,0.0665,0.1260,0.1792,0.2683,1553
7268434,0.002000,31.0524,26.077341,23.92,0.0665,0.0214,0.1799,0.2662,1553
7278434,0.002000,31.1828,26.077251,23.92,0.0665,-0.0248,0.1805,0.2653,1553
7288437,0.002000,31.3132,26.079626,23.92,0.0664,0.1312,0.1812,0.2684,1553
7298438,0.002000,31.4451,27.549437,22.45,0.0624,-0.5910,0.1818,0.2376,1547
7308438,0.002000,31.5770,26.079100,23.92,0.0664,0.0499,0.1825,0.2668,1553
7318438,0.002000,31.7089,26.077345,23.92,0.0665,0.0757,0.1832,0.2673,1553
7328442,0.002001,31.8408,26.136229,23.86,0.0663,0.1723,0.1838,0.2686,1553
7338444,0.002000,31.9728,27.551271,22.45,0.0624,-0.5122,0.1845,0.2392,1547
7348445,0.002000,32.1062,27.555454,22.44,0.0623,-0.4157,0.1851,0.2411,1548
7358448,0.002000,32.2397,27.551792,22.45,0.0624,-0.3975,0.1858,0.2415,1548
7368448,0.002000,32.3731,26.077364,23.92,0.0665,0.1792,0.1864,0.2694,1553
7378449,0.002001,32.5051,26.077419,23.92,0.0665,0.0974,0.1871,0.2678,1553
7388450,0.002000,32.6354,26.136156,23.86,0.0663,0.1759,0.1877,0.2687,1553
7398453,0.002001,32.7658,24.661633,25.34,0.0704,0.6732,0.1884,0.2950,1559
7408454,0.002000,32.8978,26.077272,23.92,0.0665,0.0359,0.1891,0.2665,1553
7418455,0.002001,33.0297,26.079624,23.92,0.0664,0.1413,0.1897,0.2686,1553
7428455,0.002000,33.1601,26.077278,23.92,0.0665,0.0913,0.1904,0.2676,1553
7438456,0.002000,33.2920,26.079624,23.92,0.0664,0.1505,0.1910,0.2688,1553
7448457,0.002001,33.4239,27.549437,22.45,0.0624,-0.5873,0.1917,0.2377,1547
7458460,0.002001,33.5558,26.136301,23.86,0.0663,0.2110,0.1923,0.2694,1553
7468462,0.002001,33.6893,26.136250,23.86,0.0663,0.2964,0.1930,0.2711,1554
7478463,0.002000,33.8227,27.551792,22.45,0.0624,-0.4222,0.1936,0.2410,1548
7488464,0.002001,33.9547,26.077364,23.92,0.0665,0.1750,0.1943,0.2693,1553
7498467,0.002000,34.0866,26.083286,23.92,0.0664,0.1631,0.1949,0.2690,1553
7508467,0.002000,34.2170,26.077269,23.92,0.0665,0.0280,0.1956,0.2664,1553
7518469,0.002000,34.3474,26.080931,23.92,0.0664,0.0032,0.1963,0.2658,1553
7528469,0.002000,34.4793,26.136156,23.86,0.0663,0.1604,0.1969,0.2684,1553
7538469,0.002000,34.6112,27.549442,22.45,0.0624,-0.5801,0.1976,0.2378,1547
7548469,0.002000,34.7416,26.077269,23.92,0.0665,0.0525,0.1983,0.2669,1553
7558470,0.002000,34.8735,26.077362,23.92,0.0665,0.1046,0.1989,0.2679,1553
7568472,0.002001,35.0070,26.136301,23.86,0.0663,0.1774,0.1996,0.2687,1553
7578474,0.002001,35.1389,26.077272,23.92,0.0665,0.1027,0.2002,0.2679,1553
7588475,0.002001,35.2724,27.551796,22.45,0.0624,-0.3936,0.2009,0.2416,1548
7598475,0.002000,35.4058,27.551798,22.45,0.0624,-0.3939,0.2015,0.2415,1548
7608475,0.002000,35.5377,26.136301,23.86,0.0663,0.2439,0.2022,0.2700,1554
7618475,0.002000,35.6697,26.077362,23.92,0.0665,0.1426,0.2028,0.2687,1553
7628475,0.002000,35.8016,26.077269,23.92,0.0665,0.0242,0.2035,0.2663,1553
7638478,0.002000,35.9304,26.077269,23.92,0.0665,0.0041,0.2041,0.2659,1553
7648478,0.002000,36.0624,26.079624,23.92,0.0664,0.1360,0.2048,0.2685,1553
7658478,0.002000,36.1943,26.136301,23.86,0.0663,0.1830,0.2055,0.2688,1553
7668478,0.002000,36.3262,26.077269,23.92,0.0665,0.0368,0.2061,0.2665,1553
7678478,0.002000,36.4566,26.077362,23.92,0.0665,0.1020,0.2068,0.2678,1553
7688479,0.002000,36.5900,26.083286,23.92,0.0664,0.1508,0.2074,0.2688,1553
7698479,0.002000,36.7220,27.549440,22.45,0.0624,-0.5205,0.2081,0.2390,1547
7708479,0.002000,36.8554,27.549532,22.45,0.0624,-0.4551,0.2087,0.2403,1548
7718482,0.002000,36.9889,26.136255,23.86,0.0663,0.3289,0.2094,0.2717,1554
7728484,0.002000,37.1223,26.081024,23.92,0.0664,0.1553,0.2100,0.2689,1553
7738484,0.002000,37.2527,26.077272,23.92,0.0665,0.0934,0.2107,0.2677,1553
7748484,0.002000,37.3846,26.077274,23.92,0.0665,0.0160,0.2114,0.2661,1553
7758485,0.002000,37.5150,26.077269,23.92,0.0665,0.0027,0.2120,0.2659,1553
7768486,0.002000,37.6454,26.077362,23.92,0.0665,0.0963,0.2127,0.2677,1553
7778486,0.002000,37.7789,26.083286,23.92,0.0664,0.1499,0.2133,0.2687,1553
7788489,0.002000,37.9093,27.549437,22.45,0.0624,-0.5876,0.2140,0.2377,1547
7798490,0.002000,38.0412,26.077274,23.92,0.0665,0.0515,0.2147,0.2668,1553
7808490,0.002000,38.1731,27.553192,22.45,0.0624,-0.5107,0.2153,0.2392,1547
7818490,0.002000,38.3050,27.549437,22.45,0.0624,-0.5489,0.2160,0.2385,1547
7828493,0.002000,38.4385,27.549532,22.45,0.0624,-0.4599,0.2166,0.2403,1548
7838494,0.002000,38.5719,26.136396,23.86,0.0663,0.3281,0.2173,0.2717,1554
7848495,0.002000,38.7039,26.136156,23.86,0.0663,0.2207,0.2179,0.2696,1553
7858497,0.002000,38.8358,26.077269,23.92,0.0665,0.0433,0.2186,0.2667,1553
7868499,0.002001,38.9662,26.083286,23.92,0.0664,0.1409,0.2192,0.2686,1553
7878499,0.002000,39.0966,26.077265,23.92,0.0665,-0.0426,0.2199,0.2650,1552
7888500,0.002001,39.2270,26.077419,23.92,0.0665,0.0601,0.2206,0.2670,1553
7898504,0.002001,39.3604,27.549530,22.45,0.0624,-0.5074,0.2212,0.2393,1547
7908504,0.002000,39.4908,26.133801,23.87,0.0663,0.0891,0.2219,0.2670,1553
7918505,0.002001,39.6227,26.139818,23.86,0.0663,0.1786,0.2225,0.2687,1553
7928509,0.002001,39.7546,26.136156,23.86,0.0663,0.1958,0.2232,0.2691,1553
7938509,0.002000,39.8881,26.077362,23.92,0.0665,0.1347,0.2238,0.2685,1553
7948511,0.002001,40.0200,26.077513,23.92,0.0665,0.1855,0.2245,0.2695,1553
7958513,0.002001,40.1535,26.079628,23.92,0.0664,0.2332,0.2251,0.2704,1554
7968514,0.002000,40.2854,26.079624,23.92,0.0664,0.1748,0.2258,0.2693,1553
7978515,0.002001,40.4173,26.018482,23.98,0.0666,-0.0339,0.2265,0.2658,1553
7988516,0.002000,40.5477,26.077362,23.92,0.0665,0.0839,0.2271,0.2675,1553
7998518,0.002000,40.6781,27.549580,22.45,0.0624,-0.6658,0.2278,0.2361,1547
8008520,0.002001,40.8085,26.077269,23.92,0.0665,0.0380,0.2284,0.2666,1553
8018520,0.002000,40.9419,27.549440,22.45,0.0624,-0.5399,0.2291,0.2387,1547
8028523,0.002001,41.0723,26.077505,23.92,0.0665,0.0882,0.2298,0.2676,1553
8038524,0.002001,41.2043,24.607456,25.39,0.0705,0.7631,0.2304,0.2974,1559
8048526,0.002001,41.3362,26.079628,23.92,0.0664,0.1809,0.2311,0.2694,1553
8058527,0.002000,41.4696,27.553192,22.45,0.0624,-0.4887,0.2317,0.2396,1547
8068529,0.002000,41.6031,27.553102,22.45,0.0624,-0.4798,0.2324,0.2398,1547
8078530,0.002000,41.7365,26.079718,23.92,0.0664,0.3005,0.2330,0.2718,1554
8088534,0.002000,41.8685,26.079630,23.92,0.0664,0.1863,0.2337,0.2695,1553
8098534,0.002000,42.0004,26.075006,23.92,0.0665,-0.0081,0.2343,0.2657,1553
8108536,0.002000,42.1308,26.077272,23.92,0.0665,0.0655,0.2350,0.2671,1553
8118537,0.002001,42.2612,26.079676,23.92,0.0664,0.0510,0.2356,0.2668,1553
8128539,0.002001,42.3931,26.077269,23.92,0.0665,0.0088,0.2363,0.2660,1553
8138541,0.002000,42.5250,26.136160,23.86,0.0663,0.2281,0.2370,0.2697,1553
8148542,0.002000,42.6569,26.077269,23.92,0.0665,0.0443,0.2376,0.2667,1553
8158544,0.002001,42.7873,26.077272,23.92,0.0665,0.0745,0.2383,0.2673,1553
8168546,0.002000,42.9193,26.079630,23.92,0.0664,0.1481,0.2389,0.2687,1553
8178546,0.002000,43.0527,27.553192,22.45,0.0624,-0.4942,0.2396,0.2395,1547
8188549,0.002000,43.1862,27.549530,22.45,0.0624,-0.4506,0.2402,0.2404,1548
8198552,0.002001,43.3196,27.549532,22.45,0.0624,-0.4431,0.2409,0.2406,1548
8208553,0.002000,43.4515,26.136301,23.86,0.0663,0.2353,0.2415,0.2699,1553
8218556,0.002000,43.5819,26.077269,23.92,0.0665,0.0456,0.2422,0.2667,1553
8228557,0.002000,43.7123,26.077269,23.92,0.0665,0.0079,0.2429,0.2660,1553
8238559,0.002001,43.8442,27.549437,22.45,0.0624,-0.6118,0.2435,0.2372,1547
8248561,0.002000,43.9746,26.077269,23.92,0.0665,0.0473,0.2442,0.2668,1553
8258564,0.002001,44.1066,26.077509,23.92,0.0665,0.1039,0.2448,0.2679,1553
8268565,0.002001,44.2385,26.079624,23.92,0.0664,0.1526,0.2455,0.2688,1553
8278566,0.002001,44.3704,26.077269,23.92,0.0665,0.0261,0.2462,0.2663,1553
8288566,0.002000,44.5023,26.079775,23.92,0.0664,0.2069,0.2468,0.2699,1553
8298567,0.002000,44.6358,27.549530,22.45,0.0624,-0.4828,0.2475,0.2398,1547
8308570,0.002000,44.7692,27.549532,22.45,0.0624,-0.4488,0.2481,0.2405,1548
8318572,0.002000,44.9027,26.077364,23.92,0.0665,0.1704,0.2488,0.2692,1553
8328575,0.002001,45.0346,26.077362,23.92,0.0665,0.1242,0.2494,0.2683,1553
8338576,0.002000,45.1650,26.020647,23.98,0.0666,-0.0319,0.2501,0.2658,1553
8348576,0.002000,45.2954,24.605251,25.39,0.0705,0.6696,0.2507,0.2956,1559
8358576,0.002000,45.4258,26.136154,23.86,0.0663,0.1221,0.2514,0.2676,1553
8368577,0.002000,45.5577,27.549442,22.45,0.0624,-0.5866,0.2521,0.2377,1547
8378579,0.002000,45.6896,26.077269,23.92,0.0665,0.0514,0.2527,0.2668,1553
8388582,0.002001,45.8200,26.077272,23.92,0.0665,0.0757,0.2534,0.2673,1553
8398583,0.002000,45.9519,27.553099,22.45,0.0624,-0.6022,0.2540,0.2374,1547
8408585,0.002001,46.0854,26.077362,23.92,0.0665,0.1446,0.2547,0.2687,1553
8418587,0.002001,46.2188,26.136160,23.86,0.0663,0.2508,0.2553,0.2702,1554
8428589,0.002001,46.3523,26.136166,23.86,0.0663,0.2748,0.2560,0.2706,1554
8438590,0.002000,46.4842,26.079775,23.92,0.0664,0.2547,0.2566,0.2709,1554
8448593,0.002001,46.6161,26.079624,23.92,0.0664,0.1782,0.2573,0.2693,1553
8458596,0.002001,46.7481,26.077269,23.92,0.0665,0.0304,0.2580,0.2664,1553
8468597,0.002000,46.8769,26.074917,23.93,0.0665,-0.0631,0.2586,0.2646,1552
8478598,0.002000,47.0088,26.136156,23.86,0.0663,0.1489,0.2593,0.2681,1553
8488601,0.002001,47.1408,27.553099,22.45,0.0624,-0.5836,0.2599,0.2377,1547
8498601,0.002000,47.2727,26.077269,23.92,0.0665,0.0522,0.2606,0.2669,1553
8508601,0.002000,47.4046,26.077362,23.92,0.0665,0.1046,0.2613,0.2679,1553
8518601,0.002000,47.5350,27.553099,22.45,0.0624,-0.5973,0.2619,0.2375,1547
8528602,0.002000,47.6669,26.079624,23.92,0.0664,0.1851,0.2626,0.2695,1553
8538605,0.002001,47.8004,26.136255,23.86,0.0663,0.2866,0.2632,0.2709,1554
8548607,0.002001,47.9338,27.555454,22.44,0.0623,-0.4253,0.2639,0.2409,1548
8558609,0.002000,48.0673,26.077362,23.92,0.0665,0.1746,0.2645,0.2693,1553
8568609,0.002000,48.1992,26.077362,23.92,0.0665,0.1252,0.2652,0.2683,1553
8578612,0.002000,48.3296,26.080931,23.92,0.0664,0.0195,0.2658,0.2662,1553
8588614,0.002001,48.4600,26.074917,23.93,0.0665,-0.0646,0.2665,0.2645,1552
8598616,0.002001,48.5919,26.077368,23.92,0.0665,0.0848,0.2672,0.2675,1553
8608618,0.002000,48.7223,26.136156,23.86,0.0663,0.1738,0.2678,0.2686,1553
8618618,0.002000,48.8542,26.077272,23.92,0.0665,0.1023,0.2685,0.2679,1553
8628619,0.002000,48.9861,26.136301,23.86,0.0663,0.1771,0.2691,0.2687,1553
8638621,0.002001,49.1181,27.549437,22.45,0.0624,-0.5773,0.2698,0.2379,1547
8648623,0.002000,49.2500,27.549437,22.45,0.0624,-0.5603,0.2704,0.2382,1547
8658623,0.002000,49.3834,27.551939,22.45,0.0624,-0.4220,0.2711,0.2410,1548
8668624,0.002000,49.5169,27.555454,22.44,0.0623,-0.4005,0.2717,0.2414,1548
8678627,0.002001,49.6488,27.549437,22.45,0.0624,-0.5299,0.2724,0.2389,1547
8688628,0.002000,49.7807,26.136162,23.86,0.0663,0.2207,0.2730,0.2696,1553
8698630,0.002000,49.9111,26.136152,23.86,0.0663,0.1356,0.2737,0.2679,1553
8708632,0.002000,50.0415,24.605101,25.39,0.0705,0.6424,0.2744,0.2950,1559
8718633,0.002000,50.1719,26.077272,23.92,0.0665,0.0250,0.2750,0.2663,1553
8728634,0.002001,50.3038,26.136156,23.86,0.0663,0.1638,0.2757,0.2684,1553
8738635,0.002000,50.4358,26.077368,23.92,0.0665,0.1295,0.2764,0.2684,1553
8748637,0.002000,50.5677,26.136156,23.86,0.0663,0.1813,0.2770,0.2688,1553
8758637,0.002000,50.6996,27.549437,22.45,0.0624,-0.5768,0.2777,0.2379,1547
8768638,0.002001,50.8315,27.553099,22.45,0.0624,-0.5616,0.2783,0.2382,1547
8778639,0.002000,50.9650,26.138512,23.86,0.0663,0.3506,0.2790,0.2721,1554
8788639,0.002000,51.0984,27.551792,22.45,0.0624,-0.4129,0.2796,0.2412,1548
8798642,0.002000,51.2304,26.136162,23.86,0.0663,0.2406,0.2803,0.2700,1553
8808642,0.002000,51.3623,26.081024,23.92,0.0664,0.1405,0.2809,0.2686,1553
8818642,0.002000,51.4927,26.077269,23.92,0.0665,0.0240,0.2816,0.2663,1553
8828642,0.002000,51.6231,26.077415,23.92,0.0665,0.0044,0.2823,0.2659,1553
8838645,0.002001,51.7550,26.077269,23.92,0.0665,0.0008,0.2829,0.2658,1553
8848646,0.002000,51.8869,26.079630,23.92,0.0664,0.1357,0.2836,0.2685,1553
8858647,0.002000,52.0173,26.077272,23.92,0.0665,0.0900,0.2842,0.2676,1553
8868648,0.002000,52.1492,26.079624,23.92,0.0664,0.1505,0.2849,0.2688,1553
8878650,0.002000,52.2811,27.549583,22.45,0.0624,-0.5875,0.2855,0.2377,1547
8888650,0.002000,52.4131,26.136156,23.86,0.0663,0.2107,0.2862,0.2694,1553
8898654,0.002001,52.5465,26.136250,23.86,0.0663,0.2965,0.2868,0.2711,1554
8908657,0.002000,52.6800,26.138517,23.86,0.0663,0.3509,0.2875,0.2721,1554
8918658,0.002000,52.8119,26.077419,23.92,0.0665,0.1325,0.2882,0.2685,1553
8928658,0.002000,52.9438,26.077272,23.92,0.0665,0.0892,0.2888,0.2676,1553
8938660,0.002000,53.0757,27.549442,22.45,0.0624,-0.5981,0.2895,0.2375,1547
8948661,0.002000,53.2061,26.077265,23.92,0.0665,-0.0175,0.2901,0.2655,1553
8958663,0.002000,53.3365,26.077362,23.92,0.0665,0.0929,0.2908,0.2677,1553
8968664,0.002000,53.4700,26.079771,23.92,0.0664,0.1512,0.2914,0.2688,1553
8978665,0.002000,53.6004,27.549437,22.45,0.0624,-0.5877,0.2921,0.2377,1547
8988668,0.002000,53.7323,24.663988,25.34,0.0704,0.8243,0.2928,0.2980,1559
8998668,0.002000,53.8642,27.553192,22.45,0.0624,-0.5248,0.2934,0.2389,1547
9008668,0.002000,53.9961,27.549437,22.45,0.0624,-0.5513,0.2941,0.2384,1547
