i,timestamp,count,position,velocity,step,pwm
395,104032261,4294958583,53.4623,186.2571,0.500000,1700
396,104033261,4294958522,53.8366,185.6033,0.500000,1700
397,104034261,4294958462,54.2047,186.0660,0.500000,1700
398,104035261,4294958401,54.5790,186.3899,0.500000,1700
399,104036261,4294958340,54.9533,185.6962,0.500000,1700
400,104037261,4294958280,55.3215,186.1311,0.500000,1700
401,104038261,4294958219,55.6958,185.5151,0.500000,1700
402,104039261,4294958158,56.0701,186.0042,0.500000,1700
403,104040261,4294958098,56.4382,186.3467,0.500000,1700
404,104041261,4294958037,56.8125,186.5864,0.500000,1700
405,104042261,4294957976,57.1868,185.8338,0.500000,1700
406,104043261,4294957915,57.5611,187.1477,0.500000,1700
407,104044261,4294957855,57.9293,186.2267,0.500000,1700
408,104045261,4294957794,58.3035,186.5024,0.500000,1700
409,104046261,4294957733,58.6778,185.7750,0.500000,1700
410,104047261,4294957672,59.0521,186.1862,0.500000,1700
411,104048261,4294957612,59.4203,186.4740,0.500000,1700
412,104049261,4294957551,59.7946,186.6755,0.500000,1700
413,104050261,4294957491,60.1627,185.8962,0.500000,1700
414,104051261,4294957430,60.5370,186.2710,0.500000,1700
415,104052261,4294957369,60.9113,185.6130,0.500000,1700
416,104053261,4294957309,61.2856,186.0728,0.500000,1700
417,104054261,4294957248,61.6538,186.3947,0.500000,1700
418,104055261,4294957187,62.0280,185.6996,0.500000,1700
419,104056261,4294957126,62.4023,186.1334,0.500000,1700
420,104057261,4294957066,62.7705,186.4371,0.500000,1700
421,104058261,4294957005,63.1509,186.6496,0.500000,1700
422,104059261,4294956944,63.5191,186.7984,0.500000,1700
423,104060261,4294956883,63.8934,186.9026,0.500000,1700
424,104061261,4294956822,64.2677,186.0551,0.500000,1700
425,104062261,4294956761,64.6420,187.3027,0.500000,1700
426,104063261,4294956701,65.0101,186.3352,0.500000,1700
427,104064261,4294956640,65.3905,186.5783,0.500000,1700
428,104065261,4294956579,65.7587,185.8281,0.500000,1700
429,104066261,4294956518,66.1330,186.2234,0.500000,1700
430,104067261,4294956458,66.5011,186.5001,0.500000,1700
